label,packet_size,duration,protocol,network,protocol_code,network_code,label_code
non-reel,87,1755622591.757398,UDP,good,1.0,0,0
non-reel,74,1755622592.313365,TCP,good,0.0,0,0
non-reel,533,1755622592.379255,UDP,good,1.0,0,0
non-reel,74,1755622592.384297,TCP,good,0.0,0,0
non-reel,74,1755622592.384385,TCP,good,0.0,0,0
non-reel,91,1755622592.433741,UDP,good,1.0,0,0
non-reel,95,1755622592.470981,UDP,good,1.0,0,0
non-reel,1288,1755622592.545361,UDP,good,1.0,0,0
non-reel,231,1755622592.545361,UDP,good,1.0,0,0
non-reel,122,1755622592.545361,UDP,good,1.0,0,0
non-reel,98,1755622592.545664,UDP,good,1.0,0,0
non-reel,95,1755622592.582934,UDP,good,1.0,0,0
non-reel,87,1755622592.595483,UDP,good,1.0,0,0
non-reel,540,1755622592.656943,UDP,good,1.0,0,0
non-reel,91,1755622592.712868,UDP,good,1.0,0,0
non-reel,95,1755622592.740668,UDP,good,1.0,0,0
non-reel,1287,1755622592.787918,UDP,good,1.0,0,0
non-reel,212,1755622592.790598,UDP,good,1.0,0,0
non-reel,98,1755622592.790755,UDP,good,1.0,0,0
non-reel,114,1755622592.793359,UDP,good,1.0,0,0
non-reel,95,1755622592.833129,UDP,good,1.0,0,0
non-reel,87,1755622592.843685,UDP,good,1.0,0,0
non-reel,542,1755622592.929275,UDP,good,1.0,0,0
non-reel,91,1755622592.995743,UDP,good,1.0,0,0
non-reel,95,1755622593.02125,UDP,good,1.0,0,0
non-reel,1287,1755622593.061231,UDP,good,1.0,0,0
non-reel,233,1755622593.061231,UDP,good,1.0,0,0
non-reel,88,1755622593.061231,UDP,good,1.0,0,0
non-reel,123,1755622593.061231,UDP,good,1.0,0,0
non-reel,98,1755622593.061587,UDP,good,1.0,0,0
non-reel,94,1755622593.061642,UDP,good,1.0,0,0
non-reel,87,1755622593.108974,UDP,good,1.0,0,0
non-reel,99,1755622593.74034,TCP,good,0.0,0,0
non-reel,103,1755622593.740836,TCP,good,0.0,0,0
non-reel,74,1755622593.766984,TCP,good,0.0,0,0
non-reel,1292,1755622593.965838,UDP,good,1.0,0,0
non-reel,1292,1755622593.96595,UDP,good,1.0,0,0
non-reel,1292,1755622593.965996,UDP,good,1.0,0,0
non-reel,142,1755622593.96621,UDP,good,1.0,0,0
non-reel,1292,1755622593.967946,UDP,good,1.0,0,0
non-reel,159,1755622593.968007,UDP,good,1.0,0,0
non-reel,97,1755622593.968305,UDP,good,1.0,0,0
non-reel,97,1755622593.968429,UDP,good,1.0,0,0
non-reel,97,1755622593.968525,UDP,good,1.0,0,0
non-reel,125,1755622594.031557,UDP,good,1.0,0,0
non-reel,113,1755622594.031557,UDP,good,1.0,0,0
non-reel,122,1755622594.031557,UDP,good,1.0,0,0
non-reel,102,1755622594.031557,UDP,good,1.0,0,0
non-reel,102,1755622594.031557,UDP,good,1.0,0,0
non-reel,1292,1755622594.031557,UDP,good,1.0,0,0
non-reel,1292,1755622594.031557,UDP,good,1.0,0,0
non-reel,90,1755622594.031557,UDP,good,1.0,0,0
non-reel,95,1755622594.03905,UDP,good,1.0,0,0
non-reel,1292,1755622594.057309,UDP,good,1.0,0,0
non-reel,364,1755622594.058896,UDP,good,1.0,0,0
non-reel,990,1755622594.058896,UDP,good,1.0,0,0
non-reel,101,1755622594.058896,UDP,good,1.0,0,0
non-reel,86,1755622594.058896,UDP,good,1.0,0,0
non-reel,1292,1755622594.05915,UDP,good,1.0,0,0
non-reel,93,1755622594.05922,UDP,good,1.0,0,0
non-reel,1288,1755622594.059439,UDP,good,1.0,0,0
non-reel,1288,1755622594.059466,UDP,good,1.0,0,0
non-reel,1292,1755622594.059495,UDP,good,1.0,0,0
non-reel,477,1755622594.05952,UDP,good,1.0,0,0
non-reel,182,1755622594.090321,UDP,good,1.0,0,0
non-reel,87,1755622594.090321,UDP,good,1.0,0,0
non-reel,91,1755622594.092793,UDP,good,1.0,0,0
non-reel,93,1755622594.093129,UDP,good,1.0,0,0
non-reel,87,1755622594.094039,UDP,good,1.0,0,0
non-reel,800,1755622594.099972,UDP,good,1.0,0,0
non-reel,99,1755622594.107281,UDP,good,1.0,0,0
non-reel,650,1755622594.10757,UDP,good,1.0,0,0
non-reel,86,1755622594.119829,UDP,good,1.0,0,0
non-reel,1288,1755622594.128627,UDP,good,1.0,0,0
non-reel,664,1755622594.128689,UDP,good,1.0,0,0
non-reel,294,1755622594.136959,UDP,good,1.0,0,0
non-reel,1286,1755622594.139773,UDP,good,1.0,0,0
non-reel,257,1755622594.139773,UDP,good,1.0,0,0
non-reel,1292,1755622594.139773,UDP,good,1.0,0,0
non-reel,1292,1755622594.139773,UDP,good,1.0,0,0
non-reel,1292,1755622594.139773,UDP,good,1.0,0,0
non-reel,1292,1755622594.139773,UDP,good,1.0,0,0
non-reel,1292,1755622594.139773,UDP,good,1.0,0,0
non-reel,1292,1755622594.139773,UDP,good,1.0,0,0
non-reel,1292,1755622594.139773,UDP,good,1.0,0,0
non-reel,1292,1755622594.139954,UDP,good,1.0,0,0
non-reel,97,1755622594.139973,UDP,good,1.0,0,0
non-reel,1292,1755622594.140077,UDP,good,1.0,0,0
non-reel,94,1755622594.140108,UDP,good,1.0,0,0
non-reel,1292,1755622594.140213,UDP,good,1.0,0,0
non-reel,1292,1755622594.140499,UDP,good,1.0,0,0
non-reel,1221,1755622594.140634,UDP,good,1.0,0,0
non-reel,267,1755622594.142548,UDP,good,1.0,0,0
non-reel,1286,1755622594.142687,UDP,good,1.0,0,0
non-reel,1292,1755622594.144302,UDP,good,1.0,0,0
non-reel,1292,1755622594.14433,UDP,good,1.0,0,0
non-reel,1292,1755622594.14695,UDP,good,1.0,0,0
non-reel,1292,1755622594.14695,UDP,good,1.0,0,0
non-reel,1292,1755622594.148502,UDP,good,1.0,0,0
non-reel,486,1755622594.148502,UDP,good,1.0,0,0
non-reel,94,1755622594.1487,UDP,good,1.0,0,0
non-reel,1292,1755622594.150589,UDP,good,1.0,0,0
non-reel,1292,1755622594.150669,UDP,good,1.0,0,0
non-reel,1292,1755622594.1507,UDP,good,1.0,0,0
non-reel,141,1755622594.150879,UDP,good,1.0,0,0
non-reel,1288,1755622594.151176,UDP,good,1.0,0,0
non-reel,1292,1755622594.151223,UDP,good,1.0,0,0
non-reel,129,1755622594.151238,UDP,good,1.0,0,0
non-reel,89,1755622594.162903,UDP,good,1.0,0,0
non-reel,95,1755622594.163286,UDP,good,1.0,0,0
non-reel,102,1755622594.178762,UDP,good,1.0,0,0
non-reel,102,1755622594.178762,UDP,good,1.0,0,0
non-reel,1292,1755622594.183478,UDP,good,1.0,0,0
non-reel,1292,1755622594.183478,UDP,good,1.0,0,0
non-reel,285,1755622594.183478,UDP,good,1.0,0,0
non-reel,85,1755622594.185416,UDP,good,1.0,0,0
non-reel,86,1755622594.188368,UDP,good,1.0,0,0
non-reel,93,1755622594.188667,UDP,good,1.0,0,0
non-reel,99,1755622594.193799,UDP,good,1.0,0,0
non-reel,132,1755622594.203039,UDP,good,1.0,0,0
non-reel,171,1755622594.203039,UDP,good,1.0,0,0
non-reel,97,1755622594.203454,UDP,good,1.0,0,0
non-reel,1292,1755622594.20356,UDP,good,1.0,0,0
non-reel,1292,1755622594.211905,UDP,good,1.0,0,0
non-reel,354,1755622594.211905,UDP,good,1.0,0,0
non-reel,1000,1755622594.212101,UDP,good,1.0,0,0
non-reel,140,1755622594.21242,UDP,good,1.0,0,0
non-reel,93,1755622594.21249,UDP,good,1.0,0,0
non-reel,89,1755622594.217403,UDP,good,1.0,0,0
non-reel,86,1755622594.217403,UDP,good,1.0,0,0
non-reel,84,1755622594.217403,UDP,good,1.0,0,0
non-reel,93,1755622594.217656,UDP,good,1.0,0,0
non-reel,280,1755622594.227109,UDP,good,1.0,0,0
non-reel,85,1755622594.227109,UDP,good,1.0,0,0
non-reel,1292,1755622594.233524,UDP,good,1.0,0,0
non-reel,182,1755622594.233524,UDP,good,1.0,0,0
non-reel,95,1755622594.233754,UDP,good,1.0,0,0
non-reel,99,1755622594.233838,UDP,good,1.0,0,0
non-reel,1288,1755622594.257482,UDP,good,1.0,0,0
non-reel,1288,1755622594.257482,UDP,good,1.0,0,0
non-reel,771,1755622594.257736,UDP,good,1.0,0,0
non-reel,95,1755622594.257787,UDP,good,1.0,0,0
non-reel,99,1755622594.2579,UDP,good,1.0,0,0
non-reel,95,1755622594.257939,UDP,good,1.0,0,0
non-reel,102,1755622594.258214,UDP,good,1.0,0,0
non-reel,105,1755622594.259885,UDP,good,1.0,0,0
non-reel,105,1755622594.260091,UDP,good,1.0,0,0
non-reel,105,1755622594.260229,UDP,good,1.0,0,0
non-reel,86,1755622594.260769,UDP,good,1.0,0,0
non-reel,84,1755622594.266732,UDP,good,1.0,0,0
non-reel,88,1755622594.291811,UDP,good,1.0,0,0
non-reel,93,1755622594.291811,UDP,good,1.0,0,0
non-reel,93,1755622594.29219,UDP,good,1.0,0,0
non-reel,162,1755622594.301345,UDP,good,1.0,0,0
non-reel,191,1755622594.301345,UDP,good,1.0,0,0
non-reel,150,1755622594.301345,UDP,good,1.0,0,0
non-reel,1292,1755622594.303217,UDP,good,1.0,0,0
non-reel,1292,1755622594.303268,UDP,good,1.0,0,0
non-reel,1292,1755622594.30329,UDP,good,1.0,0,0
non-reel,142,1755622594.303431,UDP,good,1.0,0,0
non-reel,1288,1755622594.303685,UDP,good,1.0,0,0
non-reel,776,1755622594.303706,UDP,good,1.0,0,0
non-reel,102,1755622594.336799,UDP,good,1.0,0,0
non-reel,102,1755622594.382747,UDP,good,1.0,0,0
non-reel,1292,1755622594.382747,UDP,good,1.0,0,0
non-reel,1292,1755622594.382939,UDP,good,1.0,0,0
non-reel,1292,1755622594.382939,UDP,good,1.0,0,0
non-reel,366,1755622594.382977,UDP,good,1.0,0,0
non-reel,988,1755622594.383299,UDP,good,1.0,0,0
non-reel,123,1755622594.383299,UDP,good,1.0,0,0
non-reel,86,1755622594.383299,UDP,good,1.0,0,0
non-reel,84,1755622594.383299,UDP,good,1.0,0,0
non-reel,140,1755622594.383436,UDP,good,1.0,0,0
non-reel,93,1755622594.383521,UDP,good,1.0,0,0
non-reel,93,1755622594.383586,UDP,good,1.0,0,0
non-reel,182,1755622594.414451,UDP,good,1.0,0,0
non-reel,1182,1755622594.419302,UDP,good,1.0,0,0
non-reel,97,1755622594.419619,UDP,good,1.0,0,0
non-reel,84,1755622594.422746,UDP,good,1.0,0,0
non-reel,87,1755622594.444428,UDP,good,1.0,0,0
non-reel,1284,1755622594.455415,UDP,good,1.0,0,0
non-reel,689,1755622594.455415,UDP,good,1.0,0,0
non-reel,94,1755622594.45565,UDP,good,1.0,0,0
non-reel,1284,1755622594.459204,UDP,good,1.0,0,0
non-reel,923,1755622594.462031,UDP,good,1.0,0,0
non-reel,1284,1755622594.462031,UDP,good,1.0,0,0
non-reel,232,1755622594.462107,UDP,good,1.0,0,0
non-reel,94,1755622594.462269,UDP,good,1.0,0,0
non-reel,1284,1755622594.463949,UDP,good,1.0,0,0
non-reel,1292,1755622594.463985,UDP,good,1.0,0,0
non-reel,1292,1755622594.464241,UDP,good,1.0,0,0
non-reel,543,1755622594.464241,UDP,good,1.0,0,0
non-reel,446,1755622594.464241,UDP,good,1.0,0,0
non-reel,104,1755622594.466313,UDP,good,1.0,0,0
non-reel,104,1755622594.466577,UDP,good,1.0,0,0
non-reel,104,1755622594.466781,UDP,good,1.0,0,0
non-reel,420,1755622594.467567,UDP,good,1.0,0,0
non-reel,120,1755622594.471595,UDP,good,1.0,0,0
non-reel,1284,1755622594.472698,UDP,good,1.0,0,0
non-reel,1292,1755622594.472698,UDP,good,1.0,0,0
non-reel,1292,1755622594.47597,UDP,good,1.0,0,0
non-reel,1292,1755622594.476148,UDP,good,1.0,0,0
non-reel,1292,1755622594.476303,UDP,good,1.0,0,0
non-reel,1292,1755622594.476303,UDP,good,1.0,0,0
non-reel,1292,1755622594.478283,UDP,good,1.0,0,0
non-reel,1292,1755622594.478283,UDP,good,1.0,0,0
non-reel,94,1755622594.478433,UDP,good,1.0,0,0
non-reel,1292,1755622594.478571,UDP,good,1.0,0,0
non-reel,1292,1755622594.478571,UDP,good,1.0,0,0
non-reel,1292,1755622594.482497,UDP,good,1.0,0,0
non-reel,1292,1755622594.482497,UDP,good,1.0,0,0
non-reel,1292,1755622594.482497,UDP,good,1.0,0,0
non-reel,1292,1755622594.482684,UDP,good,1.0,0,0
non-reel,95,1755622594.484713,UDP,good,1.0,0,0
non-reel,1292,1755622594.484993,UDP,good,1.0,0,0
non-reel,1292,1755622594.485111,UDP,good,1.0,0,0
non-reel,1292,1755622594.485205,UDP,good,1.0,0,0
non-reel,1292,1755622594.48966,UDP,good,1.0,0,0
non-reel,1292,1755622594.48966,UDP,good,1.0,0,0
non-reel,1292,1755622594.48966,UDP,good,1.0,0,0
non-reel,1292,1755622594.48966,UDP,good,1.0,0,0
non-reel,1292,1755622594.48966,UDP,good,1.0,0,0
non-reel,1292,1755622594.48966,UDP,good,1.0,0,0
non-reel,1292,1755622594.48966,UDP,good,1.0,0,0
non-reel,1292,1755622594.490255,UDP,good,1.0,0,0
non-reel,94,1755622594.490299,UDP,good,1.0,0,0
non-reel,1292,1755622594.491011,UDP,good,1.0,0,0
non-reel,467,1755622594.491011,UDP,good,1.0,0,0
non-reel,1284,1755622594.493562,UDP,good,1.0,0,0
non-reel,1292,1755622594.493562,UDP,good,1.0,0,0
non-reel,1292,1755622594.500967,UDP,good,1.0,0,0
non-reel,1292,1755622594.500967,UDP,good,1.0,0,0
non-reel,1292,1755622594.501207,UDP,good,1.0,0,0
non-reel,1292,1755622594.501207,UDP,good,1.0,0,0
non-reel,94,1755622594.501251,UDP,good,1.0,0,0
non-reel,1292,1755622594.501473,UDP,good,1.0,0,0
non-reel,1292,1755622594.501593,UDP,good,1.0,0,0
non-reel,1292,1755622594.501782,UDP,good,1.0,0,0
non-reel,1292,1755622594.501929,UDP,good,1.0,0,0
non-reel,1292,1755622594.502054,UDP,good,1.0,0,0
non-reel,1202,1755622594.502202,UDP,good,1.0,0,0
non-reel,161,1755622594.503444,UDP,good,1.0,0,0
non-reel,1284,1755622594.504295,UDP,good,1.0,0,0
non-reel,1292,1755622594.504295,UDP,good,1.0,0,0
non-reel,159,1755622594.504365,UDP,good,1.0,0,0
non-reel,94,1755622594.504455,UDP,good,1.0,0,0
non-reel,129,1755622594.505817,UDP,good,1.0,0,0
non-reel,1035,1755622594.507016,UDP,good,1.0,0,0
non-reel,1292,1755622594.507133,UDP,good,1.0,0,0
non-reel,756,1755622594.507157,UDP,good,1.0,0,0
non-reel,943,1755622594.507157,UDP,good,1.0,0,0
non-reel,1292,1755622594.507204,UDP,good,1.0,0,0
non-reel,979,1755622594.507288,UDP,good,1.0,0,0
non-reel,122,1755622594.507391,UDP,good,1.0,0,0
non-reel,1001,1755622594.508349,UDP,good,1.0,0,0
non-reel,95,1755622594.511339,UDP,good,1.0,0,0
non-reel,1284,1755622594.515422,UDP,good,1.0,0,0
non-reel,1292,1755622594.515422,UDP,good,1.0,0,0
non-reel,1292,1755622594.515422,UDP,good,1.0,0,0
non-reel,1292,1755622594.515422,UDP,good,1.0,0,0
non-reel,1292,1755622594.517484,UDP,good,1.0,0,0
non-reel,1292,1755622594.517484,UDP,good,1.0,0,0
non-reel,1292,1755622594.517702,UDP,good,1.0,0,0
non-reel,1292,1755622594.519671,UDP,good,1.0,0,0
non-reel,1292,1755622594.519671,UDP,good,1.0,0,0
non-reel,1292,1755622594.519909,UDP,good,1.0,0,0
non-reel,1256,1755622594.519909,UDP,good,1.0,0,0
non-reel,94,1755622594.520045,UDP,good,1.0,0,0
non-reel,82,1755622594.534352,UDP,good,1.0,0,0
non-reel,95,1755622594.534659,UDP,good,1.0,0,0
non-reel,1292,1755622594.537335,UDP,good,1.0,0,0
non-reel,763,1755622594.562249,UDP,good,1.0,0,0
non-reel,1292,1755622594.562727,UDP,good,1.0,0,0
non-reel,85,1755622594.562992,UDP,good,1.0,0,0
non-reel,99,1755622594.568748,UDP,good,1.0,0,0
non-reel,1292,1755622594.569173,UDP,good,1.0,0,0
non-reel,340,1755622594.569173,UDP,good,1.0,0,0
non-reel,994,1755622594.569274,UDP,good,1.0,0,0
non-reel,120,1755622594.569896,UDP,good,1.0,0,0
non-reel,73,1755622594.57002,UDP,good,1.0,0,0
non-reel,75,1755622594.572022,UDP,good,1.0,0,0
non-reel,66,1755622594.572022,UDP,good,1.0,0,0
non-reel,1284,1755622594.574295,UDP,good,1.0,0,0
non-reel,1292,1755622594.574295,UDP,good,1.0,0,0
non-reel,1292,1755622594.57455,UDP,good,1.0,0,0
non-reel,1292,1755622594.57455,UDP,good,1.0,0,0
non-reel,1292,1755622594.579883,UDP,good,1.0,0,0
non-reel,1292,1755622594.579883,UDP,good,1.0,0,0
non-reel,1292,1755622594.579883,UDP,good,1.0,0,0
non-reel,1292,1755622594.579883,UDP,good,1.0,0,0
non-reel,1292,1755622594.579883,UDP,good,1.0,0,0
non-reel,1292,1755622594.579883,UDP,good,1.0,0,0
non-reel,1292,1755622594.579883,UDP,good,1.0,0,0
non-reel,1292,1755622594.579883,UDP,good,1.0,0,0
non-reel,1114,1755622594.579883,UDP,good,1.0,0,0
non-reel,95,1755622594.580732,UDP,good,1.0,0,0
non-reel,1284,1755622594.580957,UDP,good,1.0,0,0
non-reel,1292,1755622594.58105,UDP,good,1.0,0,0
non-reel,1292,1755622594.581171,UDP,good,1.0,0,0
non-reel,95,1755622594.581271,UDP,good,1.0,0,0
non-reel,1292,1755622594.583952,UDP,good,1.0,0,0
non-reel,1292,1755622594.583952,UDP,good,1.0,0,0
non-reel,1292,1755622594.583952,UDP,good,1.0,0,0
non-reel,1292,1755622594.583952,UDP,good,1.0,0,0
non-reel,645,1755622594.58651,UDP,good,1.0,0,0
non-reel,1292,1755622594.586987,UDP,good,1.0,0,0
non-reel,1292,1755622594.586987,UDP,good,1.0,0,0
non-reel,1292,1755622594.586987,UDP,good,1.0,0,0
non-reel,1292,1755622594.586987,UDP,good,1.0,0,0
non-reel,1292,1755622594.586987,UDP,good,1.0,0,0
non-reel,1292,1755622594.586987,UDP,good,1.0,0,0
non-reel,1292,1755622594.586987,UDP,good,1.0,0,0
non-reel,1292,1755622594.586987,UDP,good,1.0,0,0
non-reel,1292,1755622594.586987,UDP,good,1.0,0,0
non-reel,1292,1755622594.588928,UDP,good,1.0,0,0
non-reel,1292,1755622594.588928,UDP,good,1.0,0,0
non-reel,1292,1755622594.589185,UDP,good,1.0,0,0
non-reel,95,1755622594.589185,UDP,good,1.0,0,0
non-reel,1292,1755622594.589185,UDP,good,1.0,0,0
non-reel,1292,1755622594.589341,UDP,good,1.0,0,0
non-reel,1292,1755622594.589712,UDP,good,1.0,0,0
non-reel,1292,1755622594.589917,UDP,good,1.0,0,0
non-reel,345,1755622594.589917,UDP,good,1.0,0,0
non-reel,1292,1755622594.590069,UDP,good,1.0,0,0
non-reel,155,1755622594.590076,UDP,good,1.0,0,0
non-reel,1292,1755622594.590217,UDP,good,1.0,0,0
non-reel,1292,1755622594.590408,UDP,good,1.0,0,0
non-reel,1292,1755622594.592277,UDP,good,1.0,0,0
non-reel,1292,1755622594.59236,UDP,good,1.0,0,0
non-reel,95,1755622594.592517,UDP,good,1.0,0,0
non-reel,1292,1755622594.592667,UDP,good,1.0,0,0
non-reel,1292,1755622594.592667,UDP,good,1.0,0,0
non-reel,1292,1755622594.592731,UDP,good,1.0,0,0
non-reel,1292,1755622594.5929,UDP,good,1.0,0,0
non-reel,1292,1755622594.593164,UDP,good,1.0,0,0
non-reel,1292,1755622594.593164,UDP,good,1.0,0,0
non-reel,1292,1755622594.593317,UDP,good,1.0,0,0
non-reel,1292,1755622594.593572,UDP,good,1.0,0,0
non-reel,1292,1755622594.595802,UDP,good,1.0,0,0
non-reel,1292,1755622594.595802,UDP,good,1.0,0,0
non-reel,1292,1755622594.595802,UDP,good,1.0,0,0
non-reel,1292,1755622594.595802,UDP,good,1.0,0,0
non-reel,1292,1755622594.595974,UDP,good,1.0,0,0
non-reel,162,1755622594.595974,UDP,good,1.0,0,0
non-reel,1292,1755622594.596047,UDP,good,1.0,0,0
non-reel,95,1755622594.596124,UDP,good,1.0,0,0
non-reel,1292,1755622594.596292,UDP,good,1.0,0,0
non-reel,1292,1755622594.59637,UDP,good,1.0,0,0
non-reel,75,1755622594.596374,UDP,good,1.0,0,0
non-reel,1292,1755622594.596516,UDP,good,1.0,0,0
non-reel,1292,1755622594.596685,UDP,good,1.0,0,0
non-reel,1292,1755622594.596814,UDP,good,1.0,0,0
non-reel,1292,1755622594.598403,UDP,good,1.0,0,0
non-reel,1292,1755622594.598522,UDP,good,1.0,0,0
non-reel,1292,1755622594.598736,UDP,good,1.0,0,0
non-reel,1292,1755622594.598736,UDP,good,1.0,0,0
non-reel,95,1755622594.598879,UDP,good,1.0,0,0
non-reel,1292,1755622594.600995,UDP,good,1.0,0,0
non-reel,1292,1755622594.600995,UDP,good,1.0,0,0
non-reel,1292,1755622594.601229,UDP,good,1.0,0,0
non-reel,1292,1755622594.601273,UDP,good,1.0,0,0
non-reel,554,1755622594.601273,UDP,good,1.0,0,0
non-reel,374,1755622594.606456,UDP,good,1.0,0,0
non-reel,79,1755622594.607148,UDP,good,1.0,0,0
non-reel,96,1755622594.607342,UDP,good,1.0,0,0
non-reel,63,1755622594.60734,UDP,good,1.0,0,0
non-reel,75,1755622594.607835,UDP,good,1.0,0,0
non-reel,1284,1755622594.609695,UDP,good,1.0,0,0
non-reel,463,1755622594.609695,UDP,good,1.0,0,0
non-reel,264,1755622594.609695,UDP,good,1.0,0,0
non-reel,96,1755622594.616901,UDP,good,1.0,0,0
non-reel,91,1755622594.617076,UDP,good,1.0,0,0
non-reel,80,1755622594.621086,UDP,good,1.0,0,0
non-reel,80,1755622594.621366,UDP,good,1.0,0,0
non-reel,108,1755622594.624046,UDP,good,1.0,0,0
non-reel,96,1755622594.624046,UDP,good,1.0,0,0
non-reel,95,1755622594.624461,UDP,good,1.0,0,0
non-reel,86,1755622594.624845,TCP,good,0.0,0,0
non-reel,69,1755622594.637373,UDP,good,1.0,0,0
non-reel,86,1755622594.651974,TCP,good,0.0,0,0
non-reel,74,1755622594.652098,TCP,good,0.0,0,0
non-reel,1414,1755622594.652474,TCP,good,0.0,0,0
non-reel,528,1755622594.652474,TCP,good,0.0,0,0
non-reel,274,1755622594.689828,UDP,good,1.0,0,0
non-reel,74,1755622594.689828,TCP,good,0.0,0,0
non-reel,85,1755622594.689828,UDP,good,1.0,0,0
non-reel,99,1755622594.701926,UDP,good,1.0,0,0
non-reel,95,1755622594.739921,UDP,good,1.0,0,0
non-reel,95,1755622594.740087,UDP,good,1.0,0,0
non-reel,95,1755622594.740188,UDP,good,1.0,0,0
non-reel,712,1755622594.741964,UDP,good,1.0,0,0
non-reel,1294,1755622594.765588,TCP,good,0.0,0,0
non-reel,1294,1755622594.765708,TCP,good,0.0,0,0
non-reel,74,1755622594.765737,TCP,good,0.0,0,0
non-reel,1294,1755622594.765885,TCP,good,0.0,0,0
non-reel,1294,1755622594.76599,TCP,good,0.0,0,0
non-reel,74,1755622594.766004,TCP,good,0.0,0,0
non-reel,980,1755622594.766091,TCP,good,0.0,0,0
non-reel,980,1755622594.76621,TCP,good,0.0,0,0
non-reel,274,1755622594.76621,UDP,good,1.0,0,0
non-reel,86,1755622594.766219,TCP,good,0.0,0,0
non-reel,88,1755622594.766253,UDP,good,1.0,0,0
non-reel,96,1755622594.766358,UDP,good,1.0,0,0
non-reel,148,1755622594.767176,TCP,good,0.0,0,0
non-reel,166,1755622594.767311,TCP,good,0.0,0,0
non-reel,277,1755622594.767339,TCP,good,0.0,0,0
non-reel,236,1755622594.78474,UDP,good,1.0,0,0
non-reel,380,1755622594.78474,UDP,good,1.0,0,0
non-reel,174,1755622594.78474,UDP,good,1.0,0,0
non-reel,1292,1755622594.787216,UDP,good,1.0,0,0
non-reel,92,1755622594.787285,UDP,good,1.0,0,0
non-reel,1292,1755622594.787307,UDP,good,1.0,0,0
non-reel,96,1755622594.787478,UDP,good,1.0,0,0
non-reel,335,1755622594.793097,UDP,good,1.0,0,0
non-reel,798,1755622594.795178,UDP,good,1.0,0,0
non-reel,1292,1755622594.797973,UDP,good,1.0,0,0
non-reel,487,1755622594.798044,UDP,good,1.0,0,0
non-reel,891,1755622594.798624,UDP,good,1.0,0,0
non-reel,740,1755622594.79881,UDP,good,1.0,0,0
non-reel,272,1755622594.799006,UDP,good,1.0,0,0
non-reel,74,1755622594.801208,TCP,good,0.0,0,0
non-reel,108,1755622594.815715,UDP,good,1.0,0,0
non-reel,108,1755622594.81586,UDP,good,1.0,0,0
non-reel,108,1755622594.815953,UDP,good,1.0,0,0
non-reel,124,1755622594.819244,UDP,good,1.0,0,0
non-reel,95,1755622594.829203,UDP,good,1.0,0,0
non-reel,286,1755622594.833094,UDP,good,1.0,0,0
non-reel,85,1755622594.833094,UDP,good,1.0,0,0
non-reel,1015,1755622594.835536,TCP,good,0.0,0,0
non-reel,118,1755622594.835536,TCP,good,0.0,0,0
non-reel,74,1755622594.835581,TCP,good,0.0,0,0
non-reel,99,1755622594.835727,UDP,good,1.0,0,0
non-reel,105,1755622594.835784,TCP,good,0.0,0,0
non-reel,136,1755622594.842529,UDP,good,1.0,0,0
non-reel,158,1755622594.842529,UDP,good,1.0,0,0
non-reel,1292,1755622594.843607,UDP,good,1.0,0,0
non-reel,1292,1755622594.843654,UDP,good,1.0,0,0
non-reel,1292,1755622594.843671,UDP,good,1.0,0,0
non-reel,140,1755622594.84381,UDP,good,1.0,0,0
non-reel,102,1755622594.846477,UDP,good,1.0,0,0
non-reel,1292,1755622594.856064,UDP,good,1.0,0,0
non-reel,1292,1755622594.856064,UDP,good,1.0,0,0
non-reel,1292,1755622594.857151,UDP,good,1.0,0,0
non-reel,1292,1755622594.857151,UDP,good,1.0,0,0
non-reel,1292,1755622594.857636,UDP,good,1.0,0,0
non-reel,1292,1755622594.857636,UDP,good,1.0,0,0
non-reel,1292,1755622594.857899,UDP,good,1.0,0,0
non-reel,101,1755622594.858079,UDP,good,1.0,0,0
non-reel,153,1755622594.858146,TCP,good,0.0,0,0
non-reel,1414,1755622594.858511,TCP,good,0.0,0,0
non-reel,595,1755622594.858511,TCP,good,0.0,0,0
non-reel,102,1755622594.862982,UDP,good,1.0,0,0
non-reel,88,1755622594.865131,UDP,good,1.0,0,0
non-reel,74,1755622594.867732,TCP,good,0.0,0,0
non-reel,1287,1755622594.871204,UDP,good,1.0,0,0
non-reel,414,1755622594.872854,UDP,good,1.0,0,0
non-reel,1287,1755622594.876531,UDP,good,1.0,0,0
non-reel,1292,1755622594.876724,UDP,good,1.0,0,0
non-reel,99,1755622594.876886,UDP,good,1.0,0,0
non-reel,1292,1755622594.87697,UDP,good,1.0,0,0
non-reel,1292,1755622594.87697,UDP,good,1.0,0,0
non-reel,1292,1755622594.877563,UDP,good,1.0,0,0
non-reel,1292,1755622594.877563,UDP,good,1.0,0,0
non-reel,1292,1755622594.877612,UDP,good,1.0,0,0
non-reel,1292,1755622594.877737,UDP,good,1.0,0,0
non-reel,1292,1755622594.877875,UDP,good,1.0,0,0
non-reel,1292,1755622594.878386,UDP,good,1.0,0,0
